Date,volume,pct_change_1d,rsi,adx,corr,volatility
2023-04-17,2606500,0.0061729455787313,49.03469333062412,30.3434431099442,-0.1266774105887353,1.2681807774702034
2023-04-18,3080900,0.0,49.03469333062411,29.00578749980146,-0.1765904466155878,1.2565179459371645
2023-04-19,8649800,-0.0061350741001894,46.43765943442678,26.146993979289363,-0.2186329252189378,1.2567019317077812
2023-04-20,5703800,-0.0061728660243124,43.85680765049791,23.57408392226524,-0.2581896872652239,1.2568892885231042
2023-04-25,3008400,-0.0124224939941576,39.035718087450434,23.32594109193476,-0.6063820243713905,1.1719588017931402
2023-04-26,2743700,-0.0251571016902332,31.372122544850985,24.58166281739792,-0.1066516985437784,1.048351939371844
2023-04-27,1167100,0.012903364742743,38.12123314060105,25.71181237031476,0.3933414604854716,1.0600539581424384
2023-04-28,3872900,0.0063694534171176,41.326839260409045,24.9128057055651,0.7069823626411089,1.110736698103394
2023-05-02,4152100,0.0253163163070897,52.3075700189611,22.79394883529982,0.4509413519022036,1.4078751662711346
2023-05-03,5880200,-0.0185186776273562,45.25028166092364,21.375436739826988,0.4062606955085431,1.5132155957899602
2023-05-05,1866300,-0.0125783482064696,41.13897427466204,20.09877585390144,0.4124507487240971,1.5200941908947376
2023-05-08,7570000,0.0127385784822751,46.536260887908135,19.18786489077626,0.2300935801197939,1.6049877669806565
2023-05-09,5668100,0.0,46.53626088790813,17.672724052471615,-0.0083964754180729,1.6006982557093332
2023-05-10,9596100,0.0,46.536260887908135,17.966868294953194,-0.3012241043117237,1.593643144988803
2023-05-11,16561600,0.0,46.536260887908135,18.23159811318661,-0.4904235078899594,1.5435078314533928
2023-05-12,30140800,0.00628949832507,50.02841299642663,21.10769652499682,-0.1698490203699034,1.2671980549265829
2023-05-15,8838300,-0.0062501877794994,46.64324613109964,23.696185095626,0.1702267167333196,1.249741930477682
2023-05-16,9127700,-0.0062890119923172,43.38190741815355,24.48374748747102,0.3941659414300956,1.2571871936794126
2023-05-17,10820600,-0.0126582805062105,37.54748504046274,23.818975445787657,0.0501404815615463,0.944548889847493
2023-05-18,13392200,0.0192305197994424,48.98277845746222,23.220648781333075,-0.128498985539009,1.037455318596913
2023-05-19,7873100,0.00628949832507,52.22297515641621,23.17960323726858,0.192847319752988,0.9502068825099022
2023-05-22,13364000,-0.0062501877794994,48.780592580629474,25.085425012587542,0.1895289909622085,0.8986587589071041
2023-05-23,7642300,0.00628949832507,52.27595536959595,26.800664610374614,0.25285416056103,0.92013021406768
2023-05-24,8822400,0.0,52.27595536959595,28.98294163231057,0.3509408524283931,0.92013021406768
2023-05-25,13369700,0.0124999728147641,59.15770449495699,30.946988790721853,0.6180962252490988,0.9921758958414694
2023-05-26,15501100,-0.012345652494206,50.98831270875608,33.58769071410024,0.6202587034235135,1.0726290208609686
2023-05-29,11967700,0.0062499461329585,54.48052287125631,35.964322445140795,0.689805079033449,1.0638300426869396
2023-05-30,14303200,0.0124224939941575,60.70290955259229,38.10329100307729,0.8534222692991197,1.0799200785346144
2023-06-01,8955500,-0.0089516132342257,38.56012088437122,33.39558504837919,-0.1592171104500318,1.4954964167557467
2023-06-02,6240200,0.0258065910870048,50.41730910762019,31.3886156676921,-0.1568947426666932,1.726146164528244
2023-06-06,6641000,-0.0188679230047985,43.43238806464023,30.069079894493456,-0.2145347457513343,1.8196116572807768
2023-06-07,5937100,-0.0128205391982301,39.39002551670551,28.88149769861468,0.1283765230200238,1.8305404993492
2023-06-08,4194700,0.019480601765119,47.529338856285634,27.81267372232378,0.2510619238093088,1.9678505764524468
2023-06-09,5752700,-0.0127390425736524,43.2291165759868,26.01282065628928,0.4543234154032684,1.9322434364482488
2023-06-12,2958900,0.019355005437339,50.66794140958102,23.924726369587194,0.3321316116553495,2.0348318011148363
2023-06-13,3727100,0.0063290861527656,52.95121399275552,22.71233183892081,0.1310985434414363,2.035133109982161
2023-06-14,2842100,0.0,52.95121399275553,21.621176761321063,-0.3845999811560349,1.983531463205388
2023-06-15,6129000,-0.0062892807530406,50.089101210930174,19.93253022829038,-0.4292304554306493,1.5810356713360691
2023-06-16,21150000,-0.0253165071245081,40.38687598082383,19.136081463428276,-0.0786543155649431,1.770346387284855
2023-06-19,2530700,0.025974080108631,50.94464240949724,19.104175745415723,-0.4320922236794793,1.7731181425626457
2023-06-20,3968600,-0.0253165071245081,42.56798503655818,19.075460688511374,-0.207356654485896,1.8571211890530288
2023-06-21,5292500,0.019480601765119,49.48911346551464,19.141114884811607,0.1149114292579079,1.911392594299108
2023-06-22,3512400,0.0,49.48911346551464,19.20020366148181,0.1653685351492165,1.8111663804801388
2023-06-23,3841100,0.0,49.48911346551464,19.253383560485,0.5155607726174878,1.754364570627252
2023-06-26,3678800,0.0127387972508141,54.50308953007048,20.514231161861645,0.5982036143811962,1.6905326830067533
2023-06-27,7173500,-0.0125785615060812,49.088848331409736,18.591556945871847,0.5238568594287119,1.7266744811959636
2023-06-28,2796700,0.0063693986254069,51.751578056259575,16.86115015148103,0.6245742031459175,1.7429798371273373
2023-06-30,8312400,0.0063290861527656,54.401437321432,15.303786613211548,0.6159349751302475,1.742036690428613
2023-07-03,3878900,0.0188679230047985,61.45746910802728,15.134255303157673,0.875833701229212,1.5574903359675354
2023-07-04,4323800,-0.0185185170509187,52.44097641456619,14.9816746963027,0.7969325352810558,1.5329862438008273
2023-07-05,7127400,-0.0377357652639205,39.547533022171336,15.669497556704858,0.1049474766922857,1.7953620168933333
2023-07-06,7292800,0.0,39.547533022171336,16.795483875870186,0.0101451179398317,1.6545846075625923
2023-07-07,3025300,-0.0065360864691381,37.64313431230412,17.80888323794837,0.1809004316155104,1.656727239444045
2023-07-10,3661600,-0.0131578380568968,34.00440313140549,20.13655279830947,0.4886816487079095,1.6813817631636825
2023-07-11,7456800,-0.0066666375659247,32.27136156554339,23.787013005898967,0.6643401703388204,1.5695797202051134
2023-07-12,3838400,0.0067113799033073,35.90115188909526,26.20427850688261,0.6932123261158857,1.6028817410297744
2023-07-13,3150400,-0.0133331895414329,32.080519253628445,28.37979918009459,0.7501230578295994,1.5762055142321874
2023-07-14,12542400,0.0,32.08051925362844,30.671042565059423,0.7689199113386994,1.5314683912896552
2023-07-17,6619700,-0.0067568130251016,30.10296024206723,32.7331648109226,0.823571034940105,1.2356793690183852
2023-07-18,3673200,0.0068027781249431,34.58352435349249,34.589074832199465,0.8944799056209076,1.2908113095416351
2023-07-20,8809300,-0.0202703523282733,28.494914366759797,36.98728849800113,0.9103157091240376,0.8837001280927412
2023-07-21,5774500,-0.020689740661053,23.83281308858223,39.97178409286269,0.903312283958522,0.9820190921758574
2023-07-24,5692200,0.0140845363307822,32.065980754362855,40.51076815569816,0.894585689803873,1.1952760933922069
2023-07-25,4907700,-0.00694450326309,30.249434003330965,40.99585381225009,0.9032762709231216,1.1658366035826488
2023-07-26,9649600,0.041958130482538,49.370485393615056,37.92715647862892,0.6422284539218346,1.873956710030337
2023-07-27,6161300,-0.0201341397099227,42.84531209511106,35.16532887836986,0.4790833132407324,1.959932793391083
2023-07-28,12311700,0.0273971374054025,52.2039543774487,33.60955529182637,0.1664555723939464,2.1265766708595275
2023-07-31,11765800,-0.0199999126977747,45.935909930679095,32.20935906393723,-0.0238692895274586,2.2340496921209563
2023-08-01,11729500,-0.0272110251626196,38.99877637533556,29.5546102958598,-0.0063738352094679,2.386583564877563
2023-08-02,8408400,-0.0139859537140167,35.98012016561508,28.156283611898356,-0.0064766130834677,2.387081395784258
2023-08-03,8648100,0.0,35.98012016561508,27.36332204926433,0.2162845238347985,2.3242741815671724
2023-08-04,3869200,-0.0070922586382127,34.33935881707227,26.649656642893707,0.6595696302839037,2.244793349262749
2023-08-07,7302100,-0.0214284790695196,29.80835899711915,26.96328904540914,0.8710824942206146,2.257125954474707
2023-08-08,6581200,0.0145984758471506,36.057990035301,27.245561384104494,0.92568849990978,2.3352466695147416
2023-08-09,13352300,0.028776945857379,46.61979411891507,25.142573226969372,0.7243709719924097,2.079000698182893
2023-08-11,15285400,-0.0064515028202184,63.48701471178165,29.17466280078497,0.0118342313809238,3.312167326267394
2023-08-14,7951600,0.019480601765119,66.98962370090464,30.989647772727118,0.0894328632045485,3.240591279662607
2023-08-15,6450100,-0.0063694803996865,64.69121264381154,32.853620499594555,0.4089185939936643,3.057538549523988
2023-08-16,4807600,0.0064103107483539,65.98783047462146,34.531195953775246,0.58387015717608,2.952315026767428
2023-08-17,9725700,0.0,65.98783047462146,34.582057938712424,0.6281287394842594,2.952315026767428
2023-08-18,4764600,-0.0063694803996865,63.12594619450581,34.62783372515588,0.6138633794855302,2.947427943063868
2023-08-21,3211600,0.0,63.12594619450581,34.669031932954994,0.5693255895796919,2.7550132536205663
2023-08-22,5432100,-0.0064103930468319,59.91772648857315,34.7060902422824,0.4456269230735993,2.824089253951867
2023-08-23,3718500,-0.0129030056404368,53.837599527608695,32.992268469345184,-0.268658499113611,2.8449585713165315
2023-08-24,5937800,0.0065358347326387,56.30111434660508,32.00261602291317,-0.4746213058926792,0.9368701293035416
2023-08-25,6551300,-0.0194805183978273,47.79825464827685,29.51543938168096,-0.7671290504355113,1.1030314257742793
2023-08-28,3049000,0.0066224878397127,50.56347856139507,27.27697780590981,-0.7584616995269131,0.8779440145532242
2023-08-29,8353700,-0.0145501464567548,44.73965481066603,26.999161774170798,-0.7258539667250867,0.9462519707595064
2023-08-30,30825600,0.0402683039361992,59.036893234374986,25.35554666203801,-0.6364357727328505,1.681106309928021
2023-09-01,11837100,0.0,59.036893234374986,23.876293061118503,-0.5139921720609578,1.681106309928021
2023-09-04,7090400,-0.0516126879395693,41.40369318986447,23.630844922700465,0.0349876062917799,2.334576576799351
2023-09-05,10369400,-0.0136054474958999,38.23170956316419,24.343993381405426,0.5998996850675627,2.3408456005608014
2023-09-06,7188100,0.0482756610131991,52.41018224870562,22.253473765475807,0.4287949553973963,2.912500578336765
2023-09-07,5636200,-0.0131577344361308,48.85044246929103,20.371992252203206,0.4004079201965841,2.9136638314712764
2023-09-08,4704700,0.0133331687294653,52.43970028861447,19.263692389801296,0.2226749894531513,2.9411791242813745
2023-09-11,3748000,0.0,52.43970028861445,17.576922725992127,0.228336035272466,2.864197242426012
2023-09-12,2846900,0.0,52.43970028861445,16.05883002856387,0.2030073816801299,2.8588356957298737
2023-09-13,9279600,-0.0263155528919448,43.97400472501221,17.010558171433424,0.4080270067185565,2.952149719862188
2023-09-14,4975100,0.0067566296532348,46.37855731352224,17.867113500016018,0.2275072436221795,2.6112192500936047
2023-09-15,11139600,0.0268455645279144,54.96842129497416,16.37436363902275,-0.5414511476846087,2.7849343648596503
2023-09-18,4636800,-0.0130719025171039,50.47617925418321,15.030888764128807,-0.416121173787124,2.214050020354893
2023-09-19,4897600,-0.0264899116357347,42.71821621222326,15.588583967392818,-0.0313834490195635,2.353887451387934
2023-09-20,6591200,0.0204081278051109,49.221884921691725,15.328730229544156,-0.1324126800575892,1.8514728146740225
2023-09-21,3783200,0.0066665417947668,51.2709631774533,15.094861865480356,-0.1209536919339061,1.8146100225697823
2023-09-22,7042600,-0.006622393332832,49.070762634937786,16.05826204821123,-0.1488418594700483,1.7708275598526535
2023-09-25,5209900,-0.0133332538693971,44.7985956111048,16.925312662736463,-0.0545328016452638,1.8106836580488832
2023-09-26,5191900,0.0270267774843326,53.74710047747208,16.746795793527173,-0.4620703668517729,2.0396344296202096
2023-09-27,13073100,-0.006578909227907,51.431169368809584,15.679997096561038,-0.3439041340568761,1.840451025148524
2023-09-29,7423700,0.0,51.431169368809584,16.117917265269327,-0.3348196039218031,1.834095355220955
2023-10-02,3987700,-0.006622393332832,48.83342043308038,16.512027650427406,-0.1727383041126812,1.611790122389098
2023-10-03,5081400,0.0133331687294653,53.99696062952294,15.85642957372038,-0.231734702978321,1.6239782936554603
2023-10-04,4693500,-0.006578909227907,51.130340604808346,15.2663862457959,0.2397692462120343,1.3517414182074028
2023-10-05,8827700,0.0198674337268009,58.47812662219417,14.635779921261776,0.6367433779596056,1.3439881338994228
2023-10-06,8026200,-0.0064933864086947,55.39347253877453,14.06824971186803,0.7000677067087795,1.365266047067567
2023-10-09,6404400,0.0130718190465728,60.073682206582525,14.397996309676593,0.8172190752348176,1.3786668093333838
2023-10-10,4054300,0.0,60.073682206582525,14.694768247704298,0.860045540577609,1.258416556379124
2023-10-11,20150200,0.0258064675600318,68.28900320864582,15.38598276225677,0.9480116617365986,1.234731783293845
2023-10-12,7519500,0.0125786239296263,71.54209083693135,17.01623653383541,0.9700375759748694,1.1901641665308929
2023-10-13,4303800,-0.018633511796708,61.09615050081286,16.837005236597996,0.9159153397850088,1.4257262337377603
2023-10-16,17714100,-0.0379747050305097,46.1287596361401,18.063192002040893,0.568277689832876,1.949318215731349
2023-10-17,7886600,0.0065789932475901,48.46667832535629,19.166760090939498,0.3405860652995814,1.9151549657797808
2023-10-18,5660000,0.0,48.4666783253563,20.159971370948245,0.045167178002444,1.8981297793845917
2023-10-19,7223000,0.0,48.46667832535629,21.05386152295612,-0.1100258512735622,1.7848856400400708
2023-10-20,4465500,0.0065358260527554,51.362079869572,21.8583626597632,-0.3510645584435171,1.7838822848268796
2023-10-23,5829700,-0.0194804080116584,43.260079321559495,23.84732268709667,-0.5044523380290876,1.8313648573639445
2023-10-24,7621100,-0.006622393332832,40.8722208003488,25.6373867116968,-0.5896914667416517,1.8334578059630409
2023-10-25,6232900,0.0133331687294653,47.33253916555251,24.030690508007865,-0.187669277199742,1.6478238113243997
2023-10-26,5489800,-0.032894546139535,36.31180624012435,24.40612709217495,0.6653721758293065,1.7523145840693295
2023-10-27,5294500,0.0136053606184216,42.28438000405426,25.47079898786593,0.831282595273916,1.8476343111374305
2023-10-30,2202800,0.0134227394082848,47.7307410001112,25.71389379090895,0.7164373131917734,1.5389009275767644
2023-10-31,7707400,-0.0198673491506994,41.24407511974176,26.6917235223744,0.7581946820942338,1.6274310166121857
2023-11-01,4150700,0.0202700615406334,48.95234079464773,26.823097368395565,0.6217126119307335,1.7898055291897166
2023-11-02,3861600,-0.006622393332832,46.684013433468536,26.941333829814617,0.5240559807196216,1.7972326846931883
2023-11-03,3218400,0.0133331687294653,51.66155819252828,27.04775761397564,0.0956158901297487,1.844626473297149
2023-11-06,4208600,0.0065789932475901,54.04511351437284,25.458454975655183,-0.1599316376011634,1.737918334617258
2023-11-07,9325300,0.0326797145574944,63.9269849531887,24.77339694994371,-0.1247643663723068,1.9646036490746464
2023-11-08,5847200,-0.0063291579196151,61.01150503603952,24.15684472680338,-0.1153728905653592,1.974572969330077
2023-11-09,5939600,0.0127388612748946,64.5992608383235,24.10668833057232,0.5813143828936216,1.516249883534445
2023-11-10,3629600,-0.0188678154133824,56.00927698456254,22.56388761852723,0.6382714939320583,1.7168728265519149
2023-11-14,7297500,-0.0256411201010152,46.79139437541176,22.17552245697837,0.4593247736561187,1.9285623509455427
2023-11-15,22231400,0.0657895123774856,63.48469598101395,21.75920925463353,0.6599964030321427,2.667818258554306
2023-11-16,9109600,-0.0061728823291892,61.346200696972666,21.384527372523173,0.7108051168474012,2.6790527359445035
2023-11-17,9044400,-0.0124223676387825,57.07390271166564,20.509889499617927,0.6457047650361586,2.717223009524636
2023-11-20,5329400,0.0125786239296263,60.15697468409837,20.14346800134853,0.6172179391720121,2.715116400184701
2023-11-21,13730600,-0.0248447352775648,51.87707253459919,18.504698457060503,0.3509650778430216,2.8853746930950845
2023-11-22,7457800,0.0127388612748946,55.29543846689657,17.029805867201283,0.3875212291406533,2.7213323848061104
2023-11-23,7190200,0.0062892718044609,56.992642268007664,15.96963430989361,0.3974331970056516,2.7130370649815254
2023-11-24,5553600,0.0125000878005732,60.33876184398012,15.499342821490083,0.5607720192380865,2.7120186223580305
2023-11-27,4811200,-0.0123457646583783,55.53763105375167,13.969531993821438,0.4770644191407506,2.663139705158518
2023-11-28,11027300,-0.0124999281631673,51.02641006794726,14.055709072039429,-0.4450025543700258,2.536351108861594
2023-11-29,8228500,-0.0189873929297851,44.942084929546496,14.133268442435622,-0.3403341031498821,1.4176831480509189
2023-11-30,42176200,-0.0129031513865177,41.29475672432207,15.120032823961647,-0.0954027582558765,1.4432201962778162
2023-12-01,5564600,0.0196078955109213,48.2892309323001,15.308278218068704,0.0259695693802129,1.6061673597960278
2023-12-04,2907400,-0.0012887239357179,47.864599438927954,15.477699072765054,0.3190246841565179,1.5262348274043218
2023-12-05,2722700,-0.0064516885280491,45.63527378195123,17.071240015166286,0.4179684994639011,1.3348832302112086
2023-12-06,2286300,-0.0129870012008347,41.35502206031596,18.505426882176224,0.5916012875273562,1.2803142771818206
2023-12-07,4173000,0.0131578826384608,46.8898447399601,19.796195021565943,0.5889049735826815,1.3572061627843313
2023-12-08,2475900,0.0,46.8898447399601,20.957886347016693,0.5702866052071967,1.2496378450564158
2023-12-11,4763000,-0.0064934180971698,44.3085371179933,22.003393644112343,0.5250391306411316,1.2220539791850271
2023-12-12,3719500,0.0,44.308537117993296,22.944350211498428,0.2955456103980069,1.1875813739916574
2023-12-13,4533800,-0.0196077405553716,36.80440194309904,25.48019488364097,0.5195057143546232,1.1971957040154904
2023-12-14,16045100,-0.00666674402903,34.63202720491104,28.559994796358428,0.7972032016267028,1.1535687645859185
2023-12-15,13890700,0.0,34.63202720491104,31.331814717804143,0.8197887149069693,0.8777748119035346
2023-12-18,12200100,-0.0335570126422269,25.38360344425995,34.79797313246251,0.8488258686704793,1.270784451318886
2023-12-19,6476400,0.0277777483669023,39.69789228890692,38.176105477270895,0.8332817571637569,1.6876242317128314
2023-12-20,4035400,0.0,39.697892288906914,38.7795779846868,0.8591336915718768,1.6591223067007537
2023-12-21,4082400,-0.0067566639481477,37.47882272435787,40.40582523737437,0.8217666741053982,1.5667229224887325
2023-12-22,4945100,-0.0068027134447931,35.28711504279292,42.1710366136553,0.7843395198423627,1.5596189233761093
2023-12-26,2665600,0.0,35.28711504279292,43.75972685230814,0.731379403496415,1.5671839772544942
2023-12-27,8093000,0.0,35.28711504279292,45.51033613145408,0.6572263908092608,1.5671839772544942
2023-12-28,3237600,0.0,35.28711504279292,47.085884482685415,0.559919809740183,1.4781457179512267
2023-12-29,3327200,-0.0068493073197849,32.39934332024923,48.838066905070654,0.5078039938529456,1.4787148937380583
2024-01-02,6136900,0.0,32.39934332024922,50.72463895242286,0.3616406829857584,1.4787148937380583
2024-01-03,5423200,0.0068965438681825,38.602495125299406,50.936913825167046,0.914488753917078,1.0207063428732632
2024-01-04,5112700,-0.0136987016635238,32.064104600874835,51.55049988740461,0.8761115519725005,0.5773658365303365
2024-01-05,9663400,0.0347221854586279,53.80049897182305,47.62885083713489,0.2082032893975543,1.3224755024004038
2024-01-08,5394600,-0.0134227197850878,47.10247561622961,44.09936669189214,-0.0348748451263013,1.38007036213002
2024-01-09,5964500,-0.0068027134447931,44.05535718187127,40.92283096117367,-0.0478893509913991,1.38007036213002
2024-01-10,4597000,0.0,44.05535718187126,38.84405174509849,-0.0714265908185483,1.38007036213002
2024-01-11,4535200,0.0,44.05535718187126,36.97315045063083,-0.1065378488657687,1.38007036213002
2024-01-12,1561000,0.0068493073197848,48.61522768631541,34.10018675010792,-0.176467831329571,1.3965030005253043
2024-01-15,0,0.0,48.61522768631541,31.51451941963729,0.1801272429750223,1.3715578033740057
2024-01-16,4050300,-0.0136054268895862,40.47048466648975,31.648899097748256,0.0163563655892073,1.452670262485252
2024-01-17,7896900,-0.0068966314923009,37.02439883300151,32.37665987156787,0.0163573210280959,1.4463712263582729
2024-01-18,6276700,0.0,37.02439883300152,33.03164456800552,-0.2375141118443107,1.379045331386377
2024-01-19,7389400,0.0138889624160776,47.96467269282277,31.08653815901418,-0.1047806444448298,0.8556848277939476
2024-01-22,15907700,-0.0205481830312167,37.19520309683367,30.131261994777287,0.4936265855862834,0.9817623471844388
2024-01-23,15142700,0.0209792688881924,49.73512719415565,29.27151344696409,0.3048233836717353,1.217830710254569
2024-01-24,8191800,-0.0205481830312167,40.70477070063529,28.497762541316177,0.5109750917068254,1.3814436359180151
2024-01-26,19091300,-0.0209789134895805,33.87153142379146,29.956735433530376,0.7601900756653951,1.5019377560100324
2024-01-29,6247400,0.0214284592830957,44.26714439209478,29.948521785572485,0.6831955034839783,1.6800748179738367
2024-01-30,3094900,-0.0069930007797444,41.83155687035233,29.941129502410384,0.6519546728253931,1.6824723841314573
2024-01-31,9778500,-0.0281688994048278,33.612238969204185,32.480451770684496,0.7873180870560682,1.8372369951448304
2024-02-02,8528000,0.0289853858222652,45.50866904135864,34.76584631648556,0.7204617009087836,2.120018717315758
2024-02-05,3324500,0.0070422472200453,48.09246332061069,35.54475701069443,0.6134848922348454,2.136066869933193
2024-02-06,2597900,-0.0209789134895805,41.52866285425672,37.13366383626492,0.569678132031374,2.159701108774803
2024-02-07,2248700,0.0214284592830957,49.228104257602205,38.56367997927836,0.4375118259640077,2.209222461114105
2024-02-08,4241100,0.0069931784790504,51.589168715402536,37.42405928928831,-0.0487621644436103,2.105008230146902
2024-02-09,1517600,-0.0208333995078032,44.66563894611508,36.99377765454291,-0.1681085077787648,2.1079415202950345
2024-02-13,8076100,0.0283689464266776,53.84275211004411,35.498064470139006,-0.0771089215337516,2.170359899960845
2024-02-14,6412500,0.0068965438681825,55.87550987103609,33.11848064668894,-0.2024939719818514,2.085667954884294
2024-02-15,6548900,-0.0068493073197849,53.2688948198418,30.016213644262763,-0.0972762487568993,2.0849633859561862
2024-02-16,13249000,0.0413791755849763,64.35466598233465,30.105852366162416,0.779752371833322,2.1158423346415907
2024-02-19,14247300,0.0264900394779201,69.6821839395013,31.728779542567437,0.9366405364587695,2.0913012854953354
2024-02-20,11400500,0.0064516065570867,70.89069751111457,33.18941400133195,0.954171101615504,2.0919969571846044
2024-02-21,12956100,-0.0128205817359425,65.12207532856524,33.56073110362041,0.921100153601444,1.975016008359784
2024-02-22,6311800,-0.0129870012008347,59.72231810453149,33.89491645405369,0.8439560918581402,2.047435771118656
2024-02-23,8923900,0.0065790249080459,61.49603564664222,30.890139845763457,0.7958794257975412,2.047323865141442
2024-02-26,24525000,0.0261437647971314,67.7984716240132,30.21977413256749,0.8052771877157506,1.8892393581971532
2024-02-27,16579700,0.0191083426250726,71.66363399397471,30.75258602418264,0.8282143751672522,1.815717707081042
