Date,volume,pct_change_1d,rsi,adx,corr,volatility,volume^2,pct_change_1d^2,rsi^2,adx^2,corr^2,volatility^2,volume*pct_change_1d,volume*rsi,volume*adx,volume*corr,volume*volatility,pct_change_1d*rsi,pct_change_1d*adx,pct_change_1d*corr,pct_change_1d*volatility,rsi*adx,rsi*corr,rsi*volatility,adx*corr,adx*volatility,corr*volatility,close
2023-02-21,8405400,-0.027777737855395834,33.92957988074559,43.109897540969364,0.5163071701886024,2.748535957170421,70650749160000,0.0007716027203630907,1151.216390883896,1858.4632659928764,0.2665730939881624,7.554449907858723,-233482.99776974414,285191690.729619,362355932.7908639,4339768.288303278,23102544.134400256,-0.9424869754710637,-1.1974954328660206,-0.01434184522636024,-0.07634811130440942,1462.700712267078,17.518085373915895,93.25667031391535,22.25794920649848,118.48910350128702,1.4190888222082818,1.6128230094909668
2023-02-22,22135300,-0.03428563403684137,28.478752240335854,44.979840082734185,0.5938205547824009,2.8435943243559225,489971506090000,0.0011755047013082157,811.0393291664344,2023.1860138683408,0.35262285128207843,8.086028681509216,-758922.7950956948,630385724.4655062,995642254.183346,13144396.12627488,62943813.44791565,-0.9764120771380315,-1.542162336112273,-0.020359514224823513,-0.09749443435410636,1280.9697215261147,16.91126845486678,80.98201823535754,26.70995359195289,127.90441796969996,1.6885847592651204,1.5575263500213623
2023-02-23,11225200,-0.00591719644700317,27.65597379180848,47.07140430416902,0.6261733224726942,2.803679529097356,126005115040000,3.501321379242694e-05,764.8528863731976,2215.717103166542,0.3920930297764927,7.860618901879572,-66421.71355689998,310443837.00780857,528385927.5951581,7028920.779420487,31471863.45002364,-0.16364582985930193,-0.27853074630407865,-0.0037051905589435964,-0.016589922548110397,1301.8055237797194,17.317432995434473,77.53848757734642,29.474857626596993,131.97313265346386,1.75558932588357,1.548310160636902
2023-02-24,12859600,-0.011904836148164843,25.987519676346118,49.31617652274927,0.7214883281239748,2.7753654733206155,165369312160000,0.00014172512371465234,675.3511789284767,2432.085266822966,0.5205454076191283,7.702653510500164,-153091.4309309406,334189108.02994055,634186303.6119465,9278051.304343065,35690089.840713784,-0.3093771636441104,-0.5871010009573039,-0.008589200329129312,-0.033040271211155894,1281.605107747105,18.74969212337586,72.12486484697115,35.581045748865186,136.87041359742304,2.0023937952790947,1.529877781867981
2023-02-27,20182200,-0.0060241344071337855,25.14476646919525,51.33647151947148,0.8680948556583806,2.696975790897852,407321196840000,3.6290195355213126e-05,632.2592807903658,2635.4333080695064,0.7535886784205447,7.273678416689095,-121580.28543165549,507476705.8345924,1036082935.5002773,17520063.99586857,54430904.80705863,-0.15147545284642303,-0.3092578044212918,-0.005229520088627488,-0.016246944657154604,1290.8435877096035,21.82804241863974,67.81482643519965,44.56492683370616,138.45322087813167,2.341230809913618,1.5206615924835205
2023-02-28,11562900,0.030303144329274723,36.572041666245546,51.188938606313094,0.9141108573924067,2.9286518050351806,133700656410000,0.0009182805562408548,1337.5142316376002,2620.307435640891,0.835598659602681,8.577001395135822,350392.2275649707,422878860.58263063,591892578.2109376,10569772.43294266,33863707.95644129,1.1082478570284877,1.5511857946494885,0.027700433244519165,0.08874735833817202,1872.0839955609677,33.430900364122536,107.10677583967185,46.79236455842413,149.9145774472139,2.6771124125045285,1.5667424201965332
2023-03-01,13272100,-0.0294118721233273,31.268300886690714,51.62844765588657,0.8983665648164004,1.9200021989975766,176148638410000,0.0008650582217989575,977.7066403406233,2665.4966073566193,0.8070624847800197,3.68640844415553,-390357.30800801225,414996016.19824785,685217920.1336921,11923210.884899748,25482461.185315736,-0.9196592671930689,-1.5184893003808329,-0.026422642524252794,-0.05647085915342394,1614.3338356170232,28.090396055221944,60.03520646136405,46.381271167422156,99.1267330301335,1.7248657799533877,1.5206615924835205
2023-03-02,6545200,0.003649666508156013,32.57677632766995,52.0240058005027,0.8556048159591616,1.8951023871507555,42839643040000,1.3320065620755706e-05,1061.246355903037,2706.4971795307383,0.7320596010925108,3.591413057784492,23887.797229182735,213221516.41986534,340507522.76545024,5600104.641415904,12403824.144379126,0.11889436950678664,0.18987027159020886,0.0031226722410231415,0.006916491711910623,1694.7744006323803,27.872846714378817,61.73632658424354,44.51198990839747,98.59081758167741,1.62145872918189,1.526211500167847
2023-03-03,7129900,0.0060606320965974625,34.87279446237171,51.67955952294044,0.7652737799939768,1.9352449469637651,50835474010000,3.673126141030735e-05,1216.1117936148228,2670.7768724851435,0.5856439583462697,3.745173004748786,43211.70078553025,248639537.23726404,368470091.442613,5456325.523979056,13798102.947356949,0.21135117741669623,0.31321079718275185,0.004638042833715961,0.01172880764034665,1802.2106571494064,26.68723523717222,67.48739926981082,39.54901186454435,100.01260642808361,1.4809922157772037,1.5354613065719604
2023-03-06,4265300,0.006024199746234249,37.24723740424043,49.43078426071641,0.6053949547743716,1.9860046398852396,18192784090000,3.629098258252879e-05,1387.3566942478474,2443.402432629489,0.36650305126626337,3.9442144296457,25695.019177612943,158870641.7003067,210837124.1072337,2582191.100599127,8470905.590502512,0.22438479811855203,0.2977809179995677,0.0036470201329232635,0.011964088647616701,1841.1601564366954,22.549289603810415,73.97318630772854,29.925147401978126,98.16976689494906,1.2023171891450166,1.5447112321853638
2023-03-07,5345300,0.017964069545732375,44.04700283516206,47.40688652471478,-0.021944127803681476,1.9791972907088617,28572232090000,0.00032270779464390936,1940.1384587607747,2247.4128899671837,0.0004815447450643064,3.9172219155492987,96023.34094280326,235444444.25479177,253404030.5405579,-117297.94634901859,10579403.278026078,0.7912634222119224,0.8516206064766193,-0.0003942058379857735,0.03555443777501909,2088.131265160318,-0.9665730595839166,87.1777086751983,-1.0403027766729662,93.82758137065794,-0.04343175829601538,1.5724605321884155
2023-03-08,6899600,-0.005882377468158562,42.34748093901047,46.27208170296009,-0.3370936934350417,1.6457543222604762,47604480160000,3.460236467789953e-05,1793.309141879855,2141.1055451254138,0.11363215815367787,2.7085072892390394,-40586.05157930681,292180679.4867966,319258854.9177434,-2325811.6472244137,11355046.521868382,-0.24910386770890933,-0.2721898508142845,0.001982912346920639,-0.00968094814338959,1959.5060979244372,-14.275068757401066,69.69354979221961,-15.59802692417883,76.15247846263647,-0.5547734029774678,1.5632107257843018
2023-03-09,3162200,-0.01775155374424564,37.521660122359165,45.25075860449105,-0.39938550182735116,1.7369391556801812,9999508840000,0.0003151176603348414,1407.874978337838,2047.6311542819205,0.15950877906988511,3.016957630534981,-56133.963250053566,118650993.63892415,143091948.8591216,-1262936.8338784499,5492548.998091869,-0.6660677662353772,-0.8032712733355086,0.007089713200360739,-0.03083336877254138,1697.8835846366326,-14.985607057363726,65.17284065264926,-18.072496933322984,78.59781444437237,-0.6937083163349048,1.5354613065719604
2023-03-10,4630600,0.02409648843516532,46.546081854473556,43.56305798238624,-0.4119955920976358,1.8483553809222941,21442456360000,0.000580640754906056,2166.5377360033526,1897.7400207767455,0.16974036790788152,3.416417614184399,111581.19934787654,215536286.63532525,201723096.29323772,-1907786.7887673124,8558994.426898776,1.1215971231085804,1.0497167228730062,-0.00992764702031977,0.04453887406046965,2027.6896626793275,-19.176780553458855,86.03370085656576,-17.94778786703686,80.5200126311735,-0.7615142695699317,1.5724605321884155
2023-03-13,5665100,-0.023529509872634247,40.108997515562606,42.044127422491904,-0.17798790664631173,2.0174543375081844,32093358010000,0.0005536378348463925,1608.7316817034073,1767.7086507187357,0.03167969491233618,4.070122003930587,-133297.02637946027,227221481.82541373,238184186.26115888,-1008319.2899420206,11429080.567417616,-0.9437450530238928,-0.9892777112738155,0.004187968206643894,-0.04746971175198761,1686.3478023327255,-7.138916505477106,80.91807101087677,-7.483346226700124,84.82210723525309,-0.35908247428760337,1.5354613065719604
2023-03-14,6281300,0.0,40.1089975155626,42.23922818860334,-0.6483356635978471,1.7393603984054313,39454729690000,0.0,1608.7316817034068,1784.1523979689032,0.4203391326928608,3.0253745955411007,0.0,251936646.09450334,265317264.02107418,-4072390.803757157,10925444.470504036,0.0,0.0,-0.0,0.0,1694.1730984759731,-26.004093520496678,69.76400189831142,-27.385198037519036,73.46924077046704,-1.1276893781360011,1.5354613065719604
2023-03-15,3429600,0.01807236632637399,46.90753094661055,40.85865136625615,-0.5218608567114924,1.541019607576522,11762156160000,0.0003266104246346565,2200.316459507226,1669.4293914692653,0.2723387537676528,2.3747414309352974,61980.98755293224,160874068.13449553,140128830.7257121,-1789773.9941777342,5285080.84614444,0.8477300827328703,0.7384125150925822,-0.009431260573885457,0.027849870864247995,1916.5784533994317,-24.479204286019023,72.28542493172935,-21.322530806070624,62.96398289453397,-0.8041978126190915,1.5632107257843018
2023-03-16,2888000,-0.023668738325660743,40.154694807017236,40.383363272847355,-0.3356742589292918,1.7532054039752178,8340544000000,0.0005602091739286018,1612.399515044697,1630.8160292267567,0.11267720810772924,3.0737291885279068,-68355.31628450823,115966758.60266578,116627153.13198316,-969427.2597877948,5063257.206680429,-0.9504109639340593,-0.9558232580151227,0.007944986197257498,-0.04149615993782377,1621.5816275020943,-13.478897421877393,70.39942793063824,-13.555655539685416,70.80033072065032,-0.5885059247302109,1.526211500167847
2023-03-17,7030300,0.0,40.154694807017236,39.955603988779444,-0.3107992772484639,1.7408910158931084,49425118090000,0.0,1612.399515044697,1596.4502901081678,0.09659619073816753,3.030701529217339,0.0,282299550.9017733,280899882.72231615,-2185012.158839876,12238986.10903332,0.0,0.0,-0.0,0.0,1604.405083999479,-12.480050124153603,69.90494743546596,-12.418172841738492,69.55835201864897,-0.5410676695079222,1.526211500167847
2023-03-20,4971600,-0.03030284805108896,32.855537400849194,40.907924315261596,0.1811162418579762,1.9560934315535885,24716806560000,0.000918262600007386,1079.4863378986001,1673.4582717831709,0.03280309306475693,3.8263015129670936,-150653.63937079388,163344589.74206185,203377836.52575454,900437.5080211145,9724914.10431182,-0.9956163574948034,-1.2396266146108195,-0.005488337956606531,-0.05927520203010157,1344.0518373311854,5.950671458265985,64.26850089996437,7.409089514190705,80.01972205157453,0.35428029104605835,1.479962944984436
2023-03-21,6617500,0.0062498645772728345,35.462468306901044,42.51532749225269,0.588105581560596,1.8409661431971682,43791306250000,3.906080723424975e-05,1257.586658417961,1807.553071773497,0.3458681750627268,3.3891563403982565,41358.47884010298,234672884.02091765,281345179.6799822,3891788.685977244,12182593.452607261,0.22163562449396138,0.26571503928498397,0.003675580241892009,0.01150578908632657,1507.6984537515295,20.855675547204243,65.28520350720743,25.003501400070462,78.26927848017696,1.0826824642783381,1.4892125129699707
2023-03-22,2926800,0.01863353937827905,42.85790089283299,42.40618057262329,0.5509039520043405,1.9891991238349265,8566158240000,0.00034720878976187607,1836.7996689398944,1798.284150757933,0.3034951643340007,3.956913154265639,54536.64305234713,125436504.33314359,124114409.29995385,1612385.6867263038,5821987.995640063,0.7985943839569843,0.7901772355823882,0.01026529048332243,0.03706582020521629,1817.4398842250687,23.610586976472046,85.25289890542749,23.36173246686786,84.35433724024793,1.0958576586442326,1.5169618129730225
2023-03-23,3470300,0.006097508266669216,45.18432300883825,41.56991474500971,0.4637193002334652,1.9324470916268983,12042982090000,3.7179607062099426e-05,2041.6230457670295,1728.057811907376,0.21503558940901463,3.734351761937258,21160.18293782218,156803156.13757136,144260075.1396072,1609245.0876001942,6706171.142072826,0.27551178307024327,0.25347289880243123,0.002827532266587618,0.011783112116095897,1878.3084552883868,20.952842647181335,87.31631358555981,19.27677177632071,80.33166084817213,0.8961130130674203,1.526211500167847
2023-03-24,4797400,0.0060606320965974625,47.55670900982785,40.81727143112994,0.26403280379980043,1.7539738661925888,23015046760000,3.673126141030735e-05,2261.640571845441,1666.0496470825362,0.0697133214823839,3.0764243232865773,29075.276420216665,228148555.80374813,195816777.96370277,1266670.9729491626,8414514.225672325,0.2882237170335084,0.24737846533103675,0.001600205685263691,0.010630190310039946,1941.135100025406,12.556531219356078,83.41322476536367,10.77709861941873,71.59242737949128,0.46310663768240523,1.5354613065719604
2023-03-27,4527200,-0.006024122108791219,45.37472258687164,39.32855952302221,0.1746955320308152,1.598321868643416,20495539840000,3.629004718162716e-05,2058.8654498355595,1546.7355941559008,0.03051852891152958,2.554632795783781,-27272.405610919606,205420444.0952853,178048254.67262614,790881.6126099066,7235922.763722473,-0.27334286951584175,-0.23692004492954952,-0.0010523872168138784,-0.009628486105859297,1784.5224780984015,7.926761303064189,72.52341139422529,6.870523629879948,62.859696747890666,0.2792196891991483,1.526211500167847
2023-03-28,5341600,0.0,45.37472258687164,38.45547182712865,0.09342877430340533,1.598321868643416,28532690560000,0.0,2058.8654498355595,1478.8233134470852,0.008728935867836653,2.554632795783781,0.0,242373618.17003354,205413748.31179038,499059.14081906993,8537596.093545672,0.0,0.0,0.0,0.0,1744.9063661032203,4.2393047156484585,72.52341139422529,3.592847598067765,61.4642215903005,0.1493292531296828,1.526211500167847
2023-03-29,4462000,0.0,45.37472258687164,38.12382948900584,-0.3137535869893065,1.4614501631092565,19909444000000,0.0,2058.8654498355595,1453.4263749067916,0.09844131334865631,2.1358365792520724,0.0,202462012.18262127,170108527.17994407,-1399968.5051462855,6520990.627793502,0.0,0.0,-0.0,0.0,1729.8581870128367,-14.236481970275682,66.31289572562082,-11.961488251944283,55.71607682505707,-0.4585352308816363,1.526211500167847
2023-03-30,20950500,-0.072727194619298,25.85083721384861,40.55587517125107,0.34288637518984444,2.6215763280248043,438923450250000,0.005289244837193247,668.2657846569002,1644.7790109060988,0.11757106629083076,6.872662443660016,-1523671.0908716028,541587965.0487353,849665862.7752955,7183641.003414836,54923334.860283665,-1.880058869123359,-2.949515026535532,-0.024937164140737447,-0.19065989181760454,1048.4033271171759,8.863899867879287,67.7699428994482,13.90605703012209,106.3203223112807,0.8989028043999278,1.4152144193649292
2023-03-31,16846500,0.013071782011626176,31.323088098591356,42.74471895239411,0.5450438289299189,2.693087280655646,283804562250000,0.00017087148495947369,981.1358480321154,1827.1109983191602,0.29707277545458666,7.252719101229222,220213.77565886037,527684403.6529193,720098907.8315073,9182080.864067879,45369094.87356534,0.4094485795557484,0.5587496482939218,0.007124694118553969,0.03520344987101373,1338.8965974953683,17.072455871165406,84.35581014917263,23.297745284346156,115.1152589258929,1.4678506030910163,1.4337137937545776
2023-04-03,15483000,0.06451615853610382,51.293208495420714,40.85320414509848,0.5565358127433966,3.3316991414394295,239723289000000,0.004162334712255682,2630.9932377546997,1668.9842889210918,0.309732110865953,11.10021916906823,998903.6826144954,794172747.134599,632530159.7785598,8616843.98870601,51584697.806906685,3.30924077111599,2.635691795332987,0.03590555272597236,0.2149484300037072,2095.491917920522,28.54650747821546,170.89353870586683,22.73627117206428,136.11058517527434,1.8542098894974695,1.526211500167847
2023-04-04,16281900,-0.00606055398862293,49.68784401411681,39.150840818532416,0.6035520602809135,3.3434923811424455,265100267610000,3.67303146490133e-05,2468.881842771204,1532.788336798064,0.3642750894693354,11.17894130275758,-98677.33398735969,809012507.4534485,637450075.1232629,9826974.290287806,54438408.60052318,-0.30113586122582964,-0.23727578448069805,-0.003657859846277077,-0.020263416086463225,1945.320871612756,29.989200625636855,166.13092789659382,23.629570637755325,130.9005379920838,2.01797171517206,1.5169618129730225
2023-04-05,3933200,-0.0060974296824301,48.018022886580034,37.97389613021814,0.5838547069356439,3.3009132752224586,15470062240000,3.717864873217963e-05,2305.730521936124,1442.016787308596,0.34088631881090664,10.896028450539859,-23982.410426934068,188864487.61749658,149358928.25937396,2296417.3333192747,12983152.094104974,-0.292786518040241,-0.2315431614219096,-0.0035600130202959224,-0.020127086583468977,1823.4314134734275,28.035548680073227,158.50332919624788,22.171237996313092,125.3485378481558,1.927253752924985,1.5077122449874878
2023-04-06,5444800,-0.0061351526814519275,46.289473014569175,37.27237446937442,0.5517247909982019,3.2979920563781397,29645847040000,3.7640098424726775e-05,2142.7153119665277,1389.229898585274,0.30440024500200963,10.876751603933311,-33404.67931996945,252036922.66972625,202940624.51084983,3004031.1420270097,17956907.148567695,-0.2839929844883307,-0.22867170816986282,-0.003384915830916123,-0.020233684808095502,1725.3185721890243,25.539049824380086,152.6623142959794,20.56409301412232,122.92399492234821,1.8195839780189593,1.498462200164795
2023-04-07,5459100,-0.018518279855261888,41.330330321808994,37.61475733409905,0.5238933785679544,3.3281640495260083,29801772810000,0.0003429266887977982,1708.196204509844,1414.8699693031585,0.274464272107346,11.076675940557358,-101093.14155786017,225626406.25978747,205342721.76258016,2859986.34294032,18168780.362767432,-0.7653666234096751,-0.6965606030006108,-0.00970160419864004,-0.06163187327334431,1554.6303455930013,21.652686389622083,137.5541195320794,19.706122303774894,125.18808309099323,1.743603108334585,1.4707132577896118
2023-04-10,4638200,0.025157172550061224,49.366725335951266,37.92290191235123,0.3605587040309512,3.448863734717713,21512899240000,0.000632883330713554,2437.073570395253,1438.1464894538126,0.13000257905247906,11.894661060651012,116683.99772169397,228972745.45320916,175894003.64986748,1672343.3810363577,15996519.774367698,1.241927227508005,0.9540329870080666,0.009070637531733095,0.08676366007594209,1872.1294826492642,17.799602509382513,170.25910871293243,13.673432366610239,130.79092112076518,1.243517838569165,1.5077122449874878
2023-04-11,11399900,0.012269751898521308,52.94731030706994,36.113703437051996,0.08970268067154326,3.4732882260993483,129957720010000,0.00015054681165126724,2803.417668753155,1304.1995759393412,0.00804657091966086,12.063731101560357,139873.94466795307,603594042.7695667,411692607.81204903,1022601.589387526,39595138.44870996,0.6496503611617682,0.4431061813094042,0.0011006296364721186,0.042616384806294184,1912.1234622190902,4.749515668892206,183.90126949317468,3.2394960072806893,125.43330094875627,0.3115632646260208,1.526211500167847
2023-04-12,4927300,0.0,52.94731030706994,34.48542480928269,-0.2982159896551569,3.4732882260993483,24278285290000,0.0,2803.417668753155,1189.24452427669,0.08893277648600464,12.063731101560357,0.0,260887282.07602572,169920033.66277862,-1469399.6458278545,17113933.07645932,0.0,0.0,-0.0,0.0,1825.9104884482188,-15.78973454280155,183.90126949317468,-10.284105088178737,119.77781996211593,-1.0357900857038214,1.526211500167847
2023-04-13,2997700,-0.012121029869270772,48.69596909505064,33.48108753824825,0.08366505929151569,2.422428268919248,8986205290000,0.0001469193650917542,2371.2974061061273,1120.9832227438421,0.006999842146252835,5.868158718059103,-36335.21123911299,145975906.55623332,100366256.11340676,250802.74823817657,7261713.221739229,-0.5902452959141953,-0.4058252621067764,-0.0010141066826867718,-0.02936232540373609,1630.3940040312218,4.074151141595228,117.96249211826871,2.8011971740319663,81.1055329268125,0.20267260474857257,1.5077122449874878
2023-04-14,4672000,-0.0061351526814519275,46.61642511371922,31.829668976556672,-0.07935064060945549,2.4415543697945687,21827584000000,3.7640098424726775e-05,2173.0910903829918,1013.1278271571742,0.006296524165130966,5.961187740662954,-28663.433327743405,217791938.1312962,148708213.45847276,-370726.192927376,11406942.015680226,-0.28599888553613745,-0.1952798789712489,0.000486828295510029,-0.01497930883875582,1483.785380240126,-3.6990431956963286,113.81653644060243,-2.5257046236766834,77.71386737882656,-0.1937389033260144,1.498462200164795
2023-04-17,2606500,0.006173025133150212,49.034708008960095,30.343392271034258,-0.12668419879637732,1.2681661729597344,6793842250000,3.810623929450419e-05,2404.402589523975,920.7214545138615,0.01604888622468005,1.608245442239339,16089.990009556026,127808966.42535448,79090051.95445079,-330202.36416275747,3305475.1298195478,0.30269248493599266,0.18731052311413035,-0.000782024743143035,0.007828421658691359,1487.8793800115013,-6.211922697329416,62.18415799792096,-3.8440283386201632,38.4804636509735,-0.16065661556207203,1.5077122449874878
2023-04-18,3080900,0.0,49.034708008960095,29.005743236064085,-0.1765932171749254,1.2565020286905653,9491944810000,0.0,2404.402589523975,841.3331406764773,0.03118516435219037,1.578797348103506,0.0,151071031.90480515,89363794.33598983,-544066.0427942277,3871157.1001927624,0.0,0.0,-0.0,0.0,1422.2881501632717,-8.659196840535344,61.61221008950787,-5.122217514606389,36.44577521979216,-0.22188973563328734,1.5077122449874878
2023-04-19,8649800,-0.0061351526814519275,46.43763292298943,26.146954416308905,-0.2186364388831827,1.25668794248742,74819040040000,3.7640098424726775e-05,2156.453751490312,683.6632252485357,0.04780189240751969,1.579264584793265,-53067.84366402288,401676237.257274,226165926.31018877,-1891161.4690517539,10870099.364927685,-0.2849019681477589,-0.1604155574990189,0.0013413679342772588,-0.007709972400100001,1214.2026712386903,-10.152958692446852,58.35761337197766,-5.716677001222686,32.8585623477436,-0.2747577765328834,1.498462200164795
2023-04-20,5703800,-0.00617278646989361,43.856807509373326,23.574044478529242,-0.2581943001279983,1.2568745173974467,32533334440000,3.810329280290161e-05,1923.4195649142246,555.735573075675,0.06666429661858687,1.5797335524830647,-35208.339466979174,250150458.67196357,134461634.8966351,-1472688.6490700769,7168960.872331557,-0.27071870800658815,-0.14551754279773546,0.001593778282433758,-0.007758418015345019,1033.882330912262,-11.323577720730986,55.12250377293631,-6.086683915320161,29.629615777057385,-0.3245178363681494,1.4892125129699707
2023-04-25,3008400,-0.012422172805589327,39.03581465989411,23.325886851332115,-0.6063864775268597,1.1719461290047815,9050470560000,0.000154310377211923,1523.7948261616036,544.0969974011484,0.36770456012743274,1.3734577292892918,-37370.86466833493,117435344.82282543,70173598.00354753,-1824253.0789918047,3525682.7344979844,-0.48490963531216175,-0.28975819731087143,0.00753263761081126,-0.014558117333338876,910.5449959062614,-23.67079014900454,45.747871883211,-14.144502362969373,27.336682801022203,-0.7106522850184481,1.4707132577896118
