Date,close,high,low,volume
2023-07-21,1.3185060024261475,1.34636184800617,1.3092207574624237,5774500
2023-07-24,1.3370763063430786,1.3649320350530194,1.3185057098476247,5692200
2023-07-25,1.3277909755706787,1.3556468154481833,1.3277909755706787,4907700
2023-07-26,1.38350248336792,1.3927877260196113,1.3277909167689472,9649600
2023-07-27,1.3556467294692993,1.383502456891288,1.3463614869953031,6161300
2023-07-28,1.3927878141403198,1.4299287870969692,1.346361597944508,12311700
2023-07-31,1.3649320602416992,1.4020730325403594,1.3463615740923693,11765800
2023-08-01,1.3277909755706787,1.3742173015739674,1.3092204894448944,11729500
2023-08-02,1.309220552444458,1.3277910394638521,1.2906500654250639,8408400
2023-08-03,1.309220552444458,1.3277910394638521,1.2813648219153668,8648100
2023-08-04,1.2999351024627686,1.3185055865325657,1.29064986042787,3869200
2023-08-07,1.2720794677734375,1.3185056812842542,1.2720794677734375,7302100
2023-08-08,1.2906500101089478,1.2999352532206876,1.2720795238854683,6581200
2023-08-09,1.3277909755706787,1.3277909755706787,1.2813647602562184,13352300
2023-08-10,1.4392139911651611,1.457784587826882,1.337076318314248,53599100
2023-08-11,1.4299287796020508,1.4670698630528571,1.4113582932210627,15285400
2023-08-14,1.457784652709961,1.457784652709961,1.4113583250225572,7951600
2023-08-15,1.4484992027282715,1.467069798987127,1.429928717158241,6450100
2023-08-16,1.457784652709961,1.457784652709961,1.4392140552216999,4807600
2023-08-17,1.457784652709961,1.467069896109675,1.4206435684222714,9725700
2023-08-18,1.4484992027282715,1.457784556202112,1.4392139599432563,4764600
2023-08-21,1.4484992027282715,1.457784556202112,1.4392139599432563,3211600
2023-08-22,1.4392139911651611,1.457784587826882,1.4392139911651611,5432100
2023-08-23,1.42064368724823,1.4484994197772914,1.42064368724823,3718500
2023-08-24,1.4299287796020508,1.4577846198623632,1.4206435364115566,5937800
2023-08-25,1.4020732641220093,1.4392142425552767,1.4020732641220093,6551300
2023-08-28,1.4113582372665405,1.4206434800889132,1.4020729944441679,3049000
2023-08-29,1.3908227682113647,1.428160256343377,1.3534852800793522,8353700
2023-08-30,1.4468289613723755,1.4468289613723755,1.3721539871231623,30825600
2023-09-01,1.4468289613723755,1.4468289613723755,1.3908227306854655,11837100
2023-09-04,1.3721539974212646,1.4468289722309184,1.3721539974212646,7090400
2023-09-05,1.3534852266311646,1.4001570849531408,1.3534852266311646,10369400
2023-09-06,1.4188258647918701,1.4374946086010543,1.3534852614597261,7188100
2023-09-07,1.40015709400177,1.4374945809006476,1.40015709400177,5636200
2023-09-08,1.4188258647918701,1.4281602366964623,1.3908227490780942,4704700
2023-09-11,1.4188258647918701,1.4374946086010543,1.3908227490780942,3748000
2023-09-12,1.4188258647918701,1.4281602366964623,1.4001571209826862,2846900
2023-09-13,1.38148832321167,1.4094914378316261,1.3628195801316991,9279600
2023-09-14,1.3908227682113647,1.4094915122773708,1.3814883961783615,4975100
2023-09-15,1.428160309791565,1.4374946821739023,1.3908228202622157,11139600
2023-09-18,1.4094914197921753,1.4281601626332132,1.4001570483716563,4636800
2023-09-19,1.3721539974212646,1.4094914848260915,1.3721539974212646,4897600
2023-09-20,1.40015709400177,1.4188258374512088,1.3721539788276118,6591200
2023-09-21,1.4094914197921753,1.4094914197921753,1.3908226769511374,3783200
2023-09-22,1.40015709400177,1.4094914657264894,1.3721539788276118,7042600
2023-09-25,1.38148832321167,1.4094914378316261,1.3721539516716845,5209900
2023-09-26,1.4188258647918701,1.4188258647918701,1.3814883771735023,5191900
2023-09-27,1.4094914197921753,1.4281601626332132,1.4001570483716563,13073100
2023-09-29,1.4094914197921753,1.4188257912126943,1.3814883055306184,7423700
2023-10-02,1.40015709400177,1.4188258374512088,1.3908227222770506,3987700
2023-10-03,1.4188258647918701,1.4281602366964623,1.4001571209826862,5081400
2023-10-04,1.4094914197921753,1.4281601626332132,1.4001570483716563,4693500
2023-10-05,1.4374945163726807,1.4468288876783877,1.4001570311498526,8827700
2023-10-06,1.428160309791565,1.4468290545562397,1.4188259374092276,8026200
2023-10-09,1.4468289613723755,1.4468289613723755,1.3908227306854655,6404400
2023-10-10,1.4468289613723755,1.4468289613723755,1.428160217810072,4054300
2023-10-11,1.4841663837432861,1.4935007544173433,1.4374944190985242,20150200
2023-10-12,1.5028351545333862,1.5121695253903127,1.484166412819533,7519500
2023-10-13,1.4748321771621704,1.5028352923000279,1.465497805449551,4303800
2023-10-16,1.4188258647918701,1.4841665793985046,1.3814883771735023,17714100
2023-10-17,1.428160309791565,1.4374946821739023,1.4001571926445529,7886600
2023-10-18,1.428160309791565,1.4374946821739023,1.4188259374092276,5660000
2023-10-19,1.428160309791565,1.4468290545562397,1.4094915650268902,7223000
2023-10-20,1.4374945163726807,1.4468288876783877,1.4188257737612666,4465500
2023-10-23,1.4094914197921753,1.4374945340537322,1.3908226769511374,5829700
2023-10-24,1.40015709400177,1.4188258374512088,1.3908227222770506,7621100
2023-10-25,1.4188258647918701,1.4561633524102382,1.4094914928872782,6232900
2023-10-26,1.3721539974212646,1.4281602285285049,1.3721539974212646,5489800
2023-10-27,1.3908227682113647,1.4001571402443678,1.3534852800793522,5294500
2023-10-30,1.4094914197921753,1.4094914197921753,1.3908226769511374,2202800
2023-10-31,1.38148832321167,1.4188258093716115,1.3721539516716845,7707400
2023-11-01,1.4094914197921753,1.4281601626332132,1.3814883055306184,4150700
2023-11-02,1.40015709400177,1.4188258374512088,1.3908227222770506,3861600
2023-11-03,1.4188258647918701,1.4188258647918701,1.3908227490780942,3218400
2023-11-06,1.428160309791565,1.4374946821739023,1.4094915650268902,4208600
2023-11-07,1.4748321771621704,1.4841665488747895,1.4188258356119674,9325300
2023-11-08,1.4654977321624756,1.4841664746541214,1.437494507150524,5847200
2023-11-09,1.4841663837432861,1.4935007544173433,1.4654976423951718,5939600
2023-11-10,1.4561632871627808,1.4841665128962847,1.4468289156764413,3629600
2023-11-14,1.4188258647918701,1.4654978355893207,1.4001571209826862,7297500
2023-11-15,1.512169599533081,1.5401727134768737,1.4281601464272202,22231400
2023-11-16,1.5028351545333862,1.5215038962472394,1.46549767110568,9109600
2023-11-17,1.4841663837432861,1.5028351250914007,1.4561631604466387,9044400
2023-11-20,1.5028351545333862,1.5121695253903127,1.4748320419626066,5329400
2023-11-21,1.4654977321624756,1.5028352171457673,1.437494507150524,13730600
2023-11-22,1.4841663837432861,1.4935007544173433,1.4468287897725813,7457800
2023-11-23,1.493500828742981,1.512169571020165,1.4748320864657969,7190200
2023-11-24,1.512169599533081,1.5215039708476787,1.4935008569038861,5553600
2023-11-27,1.493500828742981,1.512169571020165,1.4748320864657969,4811200
2023-11-28,1.4748321771621704,1.5028352923000279,1.4468289507498249,11027300
2023-11-29,1.4468289613723755,1.4748321879903195,1.4468289613723755,8228500
2023-11-30,1.428160309791565,1.4748322829777478,1.428160309791565,42176200
2023-12-01,1.4561632871627808,1.4841665128962847,1.437494544190102,5564600
2023-12-04,1.454286813735962,1.4824343863238834,1.454286813735962,2907400
2023-12-05,1.4449042081832886,1.4542866943261885,1.4261392358974885,2722700
2023-12-06,1.4261393547058105,1.4542868154794093,1.4261393547058105,2286300
2023-12-07,1.4449042081832886,1.4542866943261885,1.4261392358974885,4173000
2023-12-08,1.4449042081832886,1.4542866943261885,1.4261392358974885,2475900
2023-12-11,1.4355219602584839,1.4542869356582429,1.4261394725586043,4763000
2023-12-12,1.4355219602584839,1.4542869356582429,1.4261394725586043,3719500
2023-12-13,1.4073745012283325,1.4449044521363703,1.397992013501323,4533800
2023-12-14,1.3979918956756592,1.426139356484361,1.3792269218031912,16045100
2023-12-15,1.3979918956756592,1.4073743826118932,1.3792269218031912,13890700
2023-12-18,1.3510794639587402,1.4073743856996541,1.3510794639587402,12200100
2023-12-19,1.388609528541565,1.397992016287272,1.341696977964953,6476400
2023-12-20,1.388609528541565,1.4167569917786862,1.388609528541565,4035400
2023-12-21,1.3792269229888916,1.3979918968774916,1.3604619491002918,4082400
2023-12-22,1.3698444366455078,1.3886094105423394,1.3510794627486762,4945100
2023-12-26,1.3698444366455078,1.3792269235939236,1.360461949697092,2665600
2023-12-27,1.3698444366455078,1.3792269235939236,1.3510794627486762,8093000
2023-12-28,1.3698444366455078,1.3792269235939236,1.360461949697092,3237600
2023-12-29,1.3604620695114136,1.3698445572861342,1.351079581736693,3327200
2024-01-02,1.3604620695114136,1.3698445572861342,1.3416969821138953,6136900
2024-01-03,1.3698444366455078,1.3792269235939236,1.360461949697092,5423200
2024-01-04,1.3510794639587402,1.3698444378723782,1.3510794639587402,5112700
2024-01-05,1.3979918956756592,1.4073743826118932,1.3510794609944894,9663400
2024-01-08,1.3792269229888916,1.3979918968774916,1.3698444360445918,5394600
2024-01-09,1.3698444366455078,1.3886094105423394,1.3698444366455078,5964500
2024-01-10,1.3698444366455078,1.3792269235939236,1.360461949697092,4597000
2024-01-11,1.3698444366455078,1.3792269235939236,1.360461949697092,4535200
2024-01-12,1.3792269229888916,1.3886094099331916,1.3698444360445918,1561000
2024-01-15,1.3792269229888916,1.3792269229888916,1.3792269229888916,0
2024-01-16,1.3604620695114136,1.3604620695114136,1.351079581736693,4050300
2024-01-17,1.3510794639587402,1.360461950915559,1.3416968651538541,7896900
2024-01-18,1.3510794639587402,1.360461950915559,1.3416968651538541,6276700
2024-01-19,1.3698444366455078,1.3792269235939236,1.3416968639521933,7389400
2024-01-22,1.341696858406067,1.3792269178926602,1.3323143714964352,15907700
2024-01-23,1.3698444366455078,1.3698444366455078,1.3323143770037778,15142700
2024-01-24,1.341696858406067,1.3698444309830284,1.3323143714964352,8191800
2024-01-26,1.3135493993759155,1.3416968601412123,1.30416691245415,19091300
2024-01-29,1.341696858406067,1.351079457163765,1.3135493976771717,6247400
2024-01-30,1.3323144912719727,1.3510795786262906,1.3323144912719727,3094900
2024-01-31,1.294784426689148,1.3416968613398876,1.285401939759,9778500
2024-02-02,1.3323144912719727,1.3416969790250934,1.2854020525063696,8528000
2024-02-05,1.341696858406067,1.351079457163765,1.3229318845868034,3324500
2024-02-06,1.3135493993759155,1.3416968601412123,1.30416691245415,2597900
2024-02-07,1.341696858406067,1.341696858406067,1.3135493976771717,2248700
2024-02-08,1.3510794639587402,1.360461950915559,1.332314378197035,4241100
2024-02-09,1.3229317665100098,1.3510793365746916,1.3229317665100098,1517600
2024-02-13,1.3604620695114136,1.3604620695114136,1.3135495187897335,8076100
2024-02-14,1.3698444366455078,1.3698444366455078,1.3416968639521933,6412500
2024-02-15,1.3604620695114136,1.3792270450608548,1.3416969821138953,6548900
2024-02-16,1.4167568683624268,1.4261393552908084,1.3510794598637552,13249000
2024-02-19,1.454286813735962,1.463669300649247,1.3979918922562524,14247300
2024-02-20,1.4636691808700562,1.4636691808700562,1.4261392362881748,11400500
2024-02-21,1.4449042081832886,1.4636691804690884,1.4167567497545885,12956100
2024-02-22,1.4261393547058105,1.4449043285548764,1.4167568677812774,6311800
2024-02-23,1.4355219602584839,1.4355219602584839,1.3792270340592065,8923900
2024-02-26,1.4730517864227295,1.4730517864227295,1.4449042159938184,24525000
2024-02-27,1.5011992454528809,1.5011992454528809,1.454286702622694,16579700
2024-02-28,1.4730517864227295,1.5105817311972,1.4636691883810538,16595900
2024-02-29,1.4636691808700562,1.5011992372999947,1.4449042085791155,16586000
2024-03-01,1.4730517864227295,1.482434272616347,1.4449042159938184,7797200
2024-03-04,1.454286813735962,1.4918168732371682,1.454286813735962,12891100
2024-03-05,1.4449042081832886,1.4636691804690884,1.4073742636116886,7268500
2024-03-06,1.4167568683624268,1.4542868160759532,1.4073743814340451,7353100
2024-03-07,1.4073745012283325,1.4449044521363703,1.397992013501323,13793600
2024-03-08,1.4168199300765991,1.4262653872692113,1.3884835584987627,8054800
2024-03-11,1.4168199300765991,1.4357108444618234,1.3979290156913748,7744100
2024-03-12,1.397929072380066,1.416819987531353,1.3884836148044224,11874300
2024-03-13,1.397929072380066,1.4073745299557094,1.3695926996531356,12457500
2024-03-14,1.407374382019043,1.4168198386018238,1.3695925556879194,11044800
2024-03-15,1.3884835243225098,1.4073744382427515,1.369592610402268,73295100
2024-03-18,1.407374382019043,1.4357107517673855,1.388483468853481,14055400
2024-03-19,1.407374382019043,1.4168198386018238,1.3979289254362621,14946100
2024-03-20,1.407374382019043,1.4168198386018238,1.388483468853481,6853600
2024-03-21,1.397929072380066,1.4262654451069963,1.397929072380066,14451100
2024-03-22,1.407374382019043,1.4168198386018238,1.388483468853481,9990700
2024-03-25,1.397929072380066,1.416819987531353,1.3884836148044224,7074200
2024-03-26,1.397929072380066,1.4073745299557094,1.3884836148044224,11072800
2024-03-27,1.4168199300765991,1.4168199300765991,1.3790381013061506,13226900
2024-03-29,1.407374382019043,1.4168198386018238,1.3979289254362621,5935100
2024-04-01,1.407374382019043,1.4168198386018238,1.3979289254362621,3548500
2024-04-02,1.4262652397155762,1.4451561521464495,1.397928871069266,6804500
2024-04-03,1.397929072380066,1.4357109026826398,1.3884836148044224,10935900
2024-04-04,1.397929072380066,1.416819987531353,1.397929072380066,9091400
2024-04-05,1.4262652397155762,1.4262652397155762,1.3884834148538294,6318900
2024-04-08,1.4168199300765991,1.4357108444618234,1.4168199300765991,5350800
2024-04-09,1.4168199300765991,1.4546017588470477,1.407374472883987,10084600
2024-04-12,1.407374382019043,1.4357107517673855,1.407374382019043,10652700
2024-04-15,1.397929072380066,1.416819987531353,1.397929072380066,9678300
2024-04-16,1.407374382019043,1.4262652951846047,1.3695925556879194,17582900
2024-04-17,1.4168199300765991,1.4451563016544355,1.407374472883987,6603700
2024-04-18,1.407374382019043,1.4262652951846047,1.3979289254362621,11553200
2024-04-19,1.3790379762649536,1.4073743452734528,1.3790379762649536,12757400
2024-04-22,1.407374382019043,1.407374382019043,1.3695925556879194,7671300
2024-04-23,1.4168199300765991,1.4262653872692113,1.3979290156913748,13552400
2024-04-24,1.4357107877731323,1.4451562445927928,1.4168198741338112,6506700
2024-04-25,1.4357107877731323,1.4546017014124535,1.4262653309534716,7291600
2024-04-26,1.454601526260376,1.4640469819426865,1.435710614895755,5794200
2024-04-29,1.4829380512237549,1.5018289631656712,1.4546015707121633,12359000
2024-04-30,1.4734925031661987,1.5018289840722554,1.4734925031661987,10381900
2024-05-02,1.5679471492767334,1.6057290856222792,1.464047021374236,28364500
2024-05-03,1.5868383646011353,1.5868383646011353,1.549056533629289,19116300
2024-05-06,1.605729103088379,1.6340654712067257,1.577392622371314,25216800
2024-05-07,1.6718473434448242,1.7001837123780907,1.6057291492672021,45019000
2024-05-08,1.6812928915023804,1.7001838051554163,1.6529565210228265,15593600
2024-05-09,1.690738320350647,1.700183777020862,1.652956493669787,11711900
2024-05-10,1.700183629989624,1.7096290858429994,1.671847262429497,17477200
2024-05-13,1.6718473434448242,1.7096291686891796,1.6624018871337354,15428700
2024-05-14,1.6718473434448242,1.690738256067002,1.6624018871337354,21792900
2024-05-15,1.690738320350647,1.690738320350647,1.6624019503400018,16375300
2024-05-16,1.7096291780471802,1.7190747470086922,1.6812928089588086,21252000
2024-05-17,1.7568565607070923,1.7757474733062997,1.7096291666103531,18598800
2024-05-20,1.7285202741622925,1.775747557910418,1.7190748174126673,8363500
2024-05-21,1.7285202741622925,1.775747557910418,1.7096292480643158,9019400
2024-05-23,1.7474111318588257,1.766302044754804,1.7285202189628475,14606200
2024-05-24,1.7096291780471802,1.7474111160970638,1.7001837216843896,8531400
2024-05-27,1.7285202741622925,1.7568566444111677,1.7096292480643158,7899800
2024-05-28,1.7096291780471802,1.7285202033714828,1.6907382653215992,8185600
2024-05-29,1.7285202741622925,1.7474111876615426,1.7096292480643158,6278800
2024-05-30,1.7285202741622925,1.7475149837875814,1.719022806132248,8514900
2024-05-31,1.7190227508544922,1.747514927593617,1.7000280418400067,20044200
2024-06-04,1.7190227508544922,1.738017573086374,1.6810333328255211,11878400
2024-06-05,1.709525465965271,1.7285202889706903,1.7000281110712618,7276700
2024-06-06,1.795001745223999,1.795001745223999,1.7095254392940755,12352400
2024-06-07,1.795001745223999,1.832991164207343,1.785504390478163,17480100
2024-06-10,1.832991123199463,1.832991123199463,1.785504350532662,12455100
2024-06-11,1.8234938383102417,1.8519860162159119,1.8044991285180623,14600300
2024-06-12,1.8519859313964844,1.8804779947798405,1.8139964003346136,17539500
2024-06-13,1.8519859313964844,1.8614832858576031,1.8234937547957324,14712700
2024-06-14,1.8519859313964844,1.8614832858576031,1.8329911092568512,10035400
2024-06-18,1.8519859313964844,1.8804779947798405,1.8424885769353656,13863300
2024-06-19,1.8424886465072632,1.8519860013269998,1.8234938236503904,7185700
2024-06-20,1.8424886465072632,1.8424886465072632,1.813996468830654,3114000
2024-06-21,1.813996434211731,1.8519859659830713,1.813996434211731,14023700
2024-06-24,1.8044992685317993,1.8329913354308096,1.7855045572657924,5161600
2024-06-25,1.8234938383102417,1.8329911932063314,1.7950017736219726,9991400
2024-06-26,1.8234938383102417,1.8234938383102417,1.7855044187258828,10149400
2024-06-27,1.8044992685317993,1.8234939797978063,1.795001912898796,4794800
2024-06-28,1.8424886465072632,1.8424886465072632,1.7950017591911813,7436400
2024-07-01,1.795001745223999,1.8424886321705782,1.776007035732327,9813000
2024-07-02,1.8424886465072632,1.8424886465072632,1.7855044043714448,8652900
2024-07-03,1.8044992685317993,1.8329913354308096,1.795001912898796,7684700
2024-07-04,1.8424886465072632,1.8424886465072632,1.7950017591911813,10667900
2024-07-05,1.8424886465072632,1.8519860013269998,1.8234938236503904,9182300
2024-07-09,1.8424886465072632,1.8519860013269998,1.813996468830654,11285500
2024-07-10,1.832991123199463,1.8614833000169402,1.8234937686661028,7459200
2024-07-11,1.832991123199463,1.8519859454835799,1.8234937686661028,12632100
2024-07-12,1.8424886465072632,1.861483356146736,1.8044991140109177,9344800
2024-07-15,1.8614833354949951,1.8614833354949951,1.8329911581344849,7448500
2024-07-16,1.965954303741455,1.9849490138116292,1.842488688285324,21881300
